370856.5552	193129.6517	195.888659	0.524	1	-66	0.116532
370856.3003	193129.5472	198.577481	0.505	1	-169	0.107483
370856.0754	193129.4225	201.124968	0.486	1	-239	0.097573
370856.2629	193129.1862	204.065838	0.495	1	-147	0.08431
370856.0894	193129.031	207.33813	0.456	1	-217	0.064915
370855.9345	193128.8646	210.452093	0.444	1	-143	0.049545
370855.7813	193128.6839	213.733578	0.501	0	-835	0.0267
370855.6285	193128.4969	217.03164	0.544	0	-702	0.001136
370855.4459	193128.3002	220.21991	0.583	0	-422	-0.025011
370855.2803	193128.0919	223.473339	0.514	0	-614	-0.039969
370855.1432	193127.8829	228.179755	0.413	0	-506	-0.058163
370855.0484	193127.6945	231.563306	0.362	0	-392	-0.086923
370854.9569	193127.4929	235.035913	0.443	0	366	-0.115352
370854.8804	193127.2943	238.526428	0.534	0	219	-0.132816
370854.8132	193127.0945	242.524065	0.55	0	-129	-0.155094
370854.7534	193126.8798	245.961882	0.493	0	-132	-0.177739
370854.7124	193126.6454	248.796466	0.524	0	430	-0.209565
370854.9528	193126.3214	251.054785	0.602	0	50	-0.200506
370854.9641	193126.0818	253.468026	0.587	0	-51	-0.192282
370854.9517	193125.8427	256.302208	0.467	0	-641	-0.179972
370854.9415	193125.6022	259.456639	0.347	0	-95	-0.18596
370854.9451	193125.3688	262.691134	0.366	0	365	-0.218519
370854.9601	193125.1453	266.022702	0.534	0	1000	-0.262524
370854.9862	193124.9232	268.691534	0.554	0	822	-0.311701
370855.0223	193124.6921	270.792072	0.45	0	1000	-0.337617
370855.0602	193124.4638	271.747804	0.424	0	631	-0.336924
370855.0834	193124.2377	270.49247	0.45	0	-313	-0.290422
370855.0901	193124.0138	268.831992	0.483	0	-1000	-0.222514
370855.0855	193123.7862	267.881313	0.46	0	-465	-0.164842
370855.081	193123.5445	268.184049	0.451	0	-281	-0.140682
370855.0792	193123.3073	269.149877	0.427	0	234	-0.136741
370855.0847	193123.0617	270.065246	0.495	0	216	-0.137723
370855.0924	193122.8337	270.831884	0.518	0	81	-0.141105
370855.1032	193122.5779	271.364069	0.522	0	123	-0.13537
370855.115	193122.3408	271.706459	0.499	0	-50	-0.133604
370855.1281	193122.0965	272.120253	0.5	0	339	-0.130896
370855.145	193121.8496	272.342776	0.475	0	140	-0.123256
370855.1616	193121.6056	272.350044	0.467	0	-248	-0.11152
370855.1742	193121.3597	272.254847	0.458	0	-178	-0.095052
370855.1864	193121.1124	272.269478	0.453	0	-50	-0.085122
370855.2021	193120.862	272.457403	0.452	0	-50	-0.076943
370855.2161	193120.6117	272.678437	0.474	0	-50	-0.072936
370855.2289	193120.3615	272.904309	0.483	0	-58	-0.066326
370855.2457	193120.1204	273.154555	0.508	0	50	-0.063058
370855.2603	193119.8717	273.332536	0.504	0	-50	-0.059753
370855.2762	193119.6151	273.507348	0.499	0	50	-0.057021
370855.2943	193119.3638	273.610389	0.477	0	-73	-0.053953
370855.3116	193119.1101	273.55701	0.458	0	-177	-0.046382
370855.327	193118.861	273.528097	0.461	0	-197	-0.035692
370855.3402	193118.6196	273.581424	0.455	0	-116	-0.025742
370855.3572	193118.3656	273.492449	0.454	0	-100	-0.017147
370855.3764	193118.1107	273.694397	0.457	0	-100	-0.014352
370855.3931	193117.864	273.903916	0.48	0	-50	-0.011137
370855.4103	193117.6233	274.164359	0.491	0	-50	-0.014966
370855.4273	193117.3714	274.258496	0.492	0	-53	-0.009082
370855.4456	193117.1261	274.362219	0.492	0	-50	-0.005744
370855.4644	193116.8831	274.442137	0.506	0	107	-0.004704
370855.4815	193116.6422	274.365407	0.49	0	50	-0.002489
370855.499	193116.4001	274.359766	0.487	0	71	0.002221
370855.5172	193116.1706	274.344762	0.471	0	85	0.007151
370855.5357	193115.9275	274.366286	0.451	0	81	0.009356
370855.5529	193115.6981	274.417621	0.442	0	149	0.009908
370855.5708	193115.456	274.510423	0.44	0	143	0.01159
370855.5881	193115.2188	274.640297	0.445	0	169	0.009917
370855.6054	193114.9821	274.752557	0.458	0	233	0.005745
370855.6223	193114.747	274.841232	0.482	0	135	0.011593
370855.643	193114.5051	274.850573	0.491	0	122	0.012054
370855.6599	193114.2767	274.821021	0.48	0	133	0.016343
370855.6794	193114.042	274.783882	0.481	0	133	0.018342
370855.6974	193113.81	274.77297	0.491	0	108	0.018329
